title,views,length,video_id,publish_date,url
"Automated Synchronization of Driving Data: Video, Audio, IMU, and Telemetry",13212,218,a96PO823veM,2015-10-28 00:00:00,https://www.youtube.com/watch?v=a96PO823veM
Jimmy Pedro: Judo | Take It Uneasy Podcast,47399,3612,7bO8rKtvDoE,2014-12-23 00:00:00,https://www.youtube.com/watch?v=7bO8rKtvDoE
Dan Severn on Beating a Man He Couldn't Beat | Take It Uneasy Podcast,82240,164,_US4sEfQ6Rw,2014-06-19 00:00:00,https://www.youtube.com/watch?v=_US4sEfQ6Rw
Ryan Hall: Principles of Jiu Jitsu | Take It Uneasy Podcast,177572,587,7XzAsx-aRC4,2014-06-16 00:00:00,https://www.youtube.com/watch?v=7XzAsx-aRC4
Ryan Hall: Best Martial Art for Self Defense | Take It Uneasy Podcast,464254,276,HGZ4E-qUd1A,2014-06-11 00:00:00,https://www.youtube.com/watch?v=HGZ4E-qUd1A
Ryan Hall: Moral Victory,36499,202,qySBeiY8EqA,2014-06-05 00:00:00,https://www.youtube.com/watch?v=qySBeiY8EqA
Ryan Hall: Value of Competition | Take It Uneasy Podcast,116830,556,94MBVD_tZeU,2014-06-05 00:00:00,https://www.youtube.com/watch?v=94MBVD_tZeU
Ido Portal: Movement,151051,2734,o8nZaDw_mOs,2014-05-08 00:00:00,https://www.youtube.com/watch?v=o8nZaDw_mOs
Jeff Bezos: Amazon and Blue Origin | Lex Fridman Podcast #405,3519791,7892,DcWqzZ3I2cY,2023-12-14 00:00:00,https://www.youtube.com/watch?v=DcWqzZ3I2cY
Mark Zuckerberg: First Interview in the Metaverse | Lex Fridman Podcast #398,2671214,3878,MVYrJJNdrEg,2023-09-28 00:00:00,https://www.youtube.com/watch?v=MVYrJJNdrEg
Neil Gershenfeld: Self-Replicating Robots and the Future of Fabrication | Lex Fridman Podcast #380,1077473,7624,YDjOS0VHEr4,2023-05-28 00:00:00,https://www.youtube.com/watch?v=YDjOS0VHEr4
"Edward Frenkel: Reality is a Paradox - Mathematics, Physics, Truth & Love | Lex Fridman Podcast #370",1534821,13599,Osh0-J3T2nY,2023-04-10 00:00:00,https://www.youtube.com/watch?v=Osh0-J3T2nY
"John Carmack: Doom, Quake, VR, AGI, Programming, Video Games, and Rockets | Lex Fridman Podcast #309",1521242,18890,I845O57ZSy4,2022-08-04 00:00:00,https://www.youtube.com/watch?v=I845O57ZSy4
"Tony Fadell: iPhone, iPod, Nest, Steve Jobs, Design, and Engineering | Lex Fridman Podcast #294",912737,9986,4oDZyOf6CW4,2022-06-15 00:00:00,https://www.youtube.com/watch?v=4oDZyOf6CW4
"Robin Hanson: Alien Civilizations, UFOs, and the Future of Humanity | Lex Fridman Podcast #292",883627,15210,KBZP4rLk6bk,2022-06-09 00:00:00,https://www.youtube.com/watch?v=KBZP4rLk6bk
"Glenn Loury: Race, Racism, Identity Politics, and Cancel Culture | Lex Fridman Podcast #285",231313,12744,YbJZnShMQAo,2022-05-14 00:00:00,https://www.youtube.com/watch?v=YbJZnShMQAo
Alien Debate: Sara Walker and Lee Cronin | Lex Fridman Podcast #279,904719,14722,SFxIazwNP_0,2022-04-24 00:00:00,https://www.youtube.com/watch?v=SFxIazwNP_0
Thomas Tull: From Batman Dark Knight Trilogy to AI and The Rolling Stones | Lex Fridman Podcast #259,110693,8200,3Z7WimACqG8,2022-01-26 00:00:00,https://www.youtube.com/watch?v=3Z7WimACqG8
"Brian Keating: Cosmology, Astrophysics, Aliens & Losing the Nobel Prize | Lex Fridman Podcast #257",4419788,14381,nhGwJLXzHs8,2022-01-18 00:00:00,https://www.youtube.com/watch?v=nhGwJLXzHs8
Jay Bhattacharya: The Case Against Lockdowns | Lex Fridman Podcast #254,434909,8509,oIOGUYOPAsA,2022-01-04 00:00:00,https://www.youtube.com/watch?v=oIOGUYOPAsA
"Norman Naimark: Genocide, Stalin, Hitler, Mao, and Absolute Power | Lex Fridman Podcast #248",1321711,8320,Vrz8YDl9CeA,2021-12-12 00:00:00,https://www.youtube.com/watch?v=Vrz8YDl9CeA
Ben Askren: Wrestling and MMA | Lex Fridman Podcast #242,207730,8127,tApj7Q37P2k,2021-11-20 00:00:00,https://www.youtube.com/watch?v=tApj7Q37P2k
Jo Boaler: How to Learn Math | Lex Fridman Podcast #226,164374,5440,KZnGSVwIpeU,2021-09-27 00:00:00,https://www.youtube.com/watch?v=KZnGSVwIpeU
Jeffrey Shainline: Neuromorphic Computing and Optoelectronic Intelligence | Lex Fridman Podcast #225,561957,10602,EwueqdgIvq4,2021-09-26 00:00:00,https://www.youtube.com/watch?v=EwueqdgIvq4
"Jocko Willink: War, Leadership, and Discipline | Lex Fridman Podcast #197",1214466,7058,n2RcVEftY48,2021-07-04 00:00:00,https://www.youtube.com/watch?v=n2RcVEftY48
"John Danaher: The Path to Mastery in Jiu Jitsu, Grappling, Judo, and MMA | Lex Fridman Podcast #182",2264339,13074,ktuw6Ow4sd0,2021-05-09 00:00:00,https://www.youtube.com/watch?v=ktuw6Ow4sd0
"Erik Brynjolfsson: Economics of AI, Social Networks, and Technology | Lex Fridman Podcast #141",147956,5989,NOReE-3EBhI,2020-11-25 00:00:00,https://www.youtube.com/watch?v=NOReE-3EBhI
"Charles Isbell: Computing, Interactive AI, and Race in America | Lex Fridman Podcast #135",148666,8630,LAyZ8IYfGxQ,2020-11-01 00:00:00,https://www.youtube.com/watch?v=LAyZ8IYfGxQ
Sheldon Solomon: Death and Meaning | Lex Fridman Podcast #117,986631,10583,qfKyNxfyWbo,2020-08-20 00:00:00,https://www.youtube.com/watch?v=qfKyNxfyWbo
AI Simulating Humans to Understand Itself (Joscha Bach) | AI Podcast Clips,35888,575,aRdUqKtbgsY,2020-06-15 00:00:00,https://www.youtube.com/watch?v=aRdUqKtbgsY
Kate Darling: Social Robotics | Lex Fridman Podcast #98,100491,4356,7KTbEn7PiaY,2020-05-23 00:00:00,https://www.youtube.com/watch?v=7KTbEn7PiaY
Language or Vision - What's Harder? (Ilya Sutskever) | AI Podcast Clips,30778,599,xoVibFYi1Gs,2020-05-10 00:00:00,https://www.youtube.com/watch?v=xoVibFYi1Gs
Daniel Kahneman: Deep Learning (System 1 and System 2) | AI Podcast Clips,10133,901,v2eul2PIFpY,2020-01-16 00:00:00,https://www.youtube.com/watch?v=v2eul2PIFpY
"Stephen Kotkin: Stalin, Putin, and the Nature of Power | Lex Fridman Podcast #63",768129,5842,oCkkjnpS2f8,2020-01-03 00:00:00,https://www.youtube.com/watch?v=oCkkjnpS2f8
"Gilbert Strang: Linear Algebra, Teaching, and MIT OpenCourseWare | Lex Fridman Podcast #52",287619,2993,lEZPfmGCEk0,2019-11-25 00:00:00,https://www.youtube.com/watch?v=lEZPfmGCEk0
David Ferrucci: The Story of IBM Watson Winning in Jeopardy | AI Podcast Clips,4763,1961,4Hx15WVxvII,2019-10-12 00:00:00,https://www.youtube.com/watch?v=4Hx15WVxvII
Leonard Susskind: Are We a Computer Simulation with a Purpose? | AI Podcast Clips,10591,97,sHaGQg0avLg,2019-09-28 00:00:00,https://www.youtube.com/watch?v=sHaGQg0avLg
Competing with SpaceX: America Was Built on Competition - Lockheed Martin CTO | AI Podcast Clips,6859,159,zhZXZ35lF7s,2019-08-22 00:00:00,https://www.youtube.com/watch?v=zhZXZ35lF7s
Elon Musk: What's Outside the Simulation? | AI Podcast Clips,72339,57,YIVf3P3zq7g,2019-08-16 00:00:00,https://www.youtube.com/watch?v=YIVf3P3zq7g
Arianna Huffington: Thrive Global and the Huffington Post | Take It Uneasy Podcast,8361,1303,vgUGv1977ws,2019-06-26 00:00:00,https://www.youtube.com/watch?v=vgUGv1977ws
Rajat Monga: TensorFlow | Lex Fridman Podcast #22,36527,4258,NERNE4UThHU,2019-06-03 00:00:00,https://www.youtube.com/watch?v=NERNE4UThHU
Guido van Rossum: Python | Lex Fridman Podcast #6,282567,5204,ghwaIiE3Nd8,2018-11-22 00:00:00,https://www.youtube.com/watch?v=ghwaIiE3Nd8
Marvin Minsky: Continually Innovate,4844,59,YT3pTu6R7OY,2018-03-19 00:00:00,https://www.youtube.com/watch?v=YT3pTu6R7OY
"Sacha Arnoud, Director of Engineering, Waymo - MIT Self-Driving Cars",106855,4402,LSX3qdy0dFg,2018-02-16 00:00:00,https://www.youtube.com/watch?v=LSX3qdy0dFg
